Percentile,Age,cohort,value,data_source,Asset
98,88,1996-2005,72.198,DYNASIM,Total Assets
98,89,1996-2005,78.155,DYNASIM,Total Assets
98,90,1996-2005,65.801,DYNASIM,Total Assets
98,91,1996-2005,79.294,DYNASIM,Total Assets
98,92,1996-2005,NA,DYNASIM,Total Assets
100,30,1996-2005,2.174,DYNASIM,Total Assets
100,31,1996-2005,2.506,DYNASIM,Total Assets
100,32,1996-2005,2.81,DYNASIM,Total Assets
100,33,1996-2005,2.936,DYNASIM,Total Assets
100,34,1996-2005,3.339,DYNASIM,Total Assets
100,35,1996-2005,3.423,DYNASIM,Total Assets
100,36,1996-2005,3.749,DYNASIM,Total Assets
100,37,1996-2005,4.034,DYNASIM,Total Assets
100,38,1996-2005,4.401,DYNASIM,Total Assets
100,39,1996-2005,4.896,DYNASIM,Total Assets
100,40,1996-2005,5.321,DYNASIM,Total Assets
100,41,1996-2005,5.516,DYNASIM,Total Assets
100,42,1996-2005,6.178,DYNASIM,Total Assets
100,43,1996-2005,6.245,DYNASIM,Total Assets
100,44,1996-2005,7.002,DYNASIM,Total Assets
100,45,1996-2005,7.253,DYNASIM,Total Assets
100,46,1996-2005,7.52,DYNASIM,Total Assets
100,47,1996-2005,8.373,DYNASIM,Total Assets
100,48,1996-2005,8.655,DYNASIM,Total Assets
100,49,1996-2005,9.25,DYNASIM,Total Assets
100,50,1996-2005,9.999,DYNASIM,Total Assets
100,51,1996-2005,10.534,DYNASIM,Total Assets
100,52,1996-2005,10.973,DYNASIM,Total Assets
100,53,1996-2005,11.409,DYNASIM,Total Assets
100,54,1996-2005,11.814,DYNASIM,Total Assets
100,55,1996-2005,12.288,DYNASIM,Total Assets
100,56,1996-2005,12.834,DYNASIM,Total Assets
100,57,1996-2005,13.283,DYNASIM,Total Assets
100,58,1996-2005,13.763,DYNASIM,Total Assets
100,59,1996-2005,14.221,DYNASIM,Total Assets
100,60,1996-2005,14.674,DYNASIM,Total Assets
100,61,1996-2005,15.079,DYNASIM,Total Assets
100,62,1996-2005,15.429,DYNASIM,Total Assets
100,63,1996-2005,15.693,DYNASIM,Total Assets
100,64,1996-2005,15.866,DYNASIM,Total Assets
100,65,1996-2005,15.869,DYNASIM,Total Assets
100,66,1996-2005,15.811,DYNASIM,Total Assets
100,67,1996-2005,15.733,DYNASIM,Total Assets
100,68,1996-2005,15.703,DYNASIM,Total Assets
100,69,1996-2005,15.669,DYNASIM,Total Assets
100,70,1996-2005,15.477,DYNASIM,Total Assets
100,71,1996-2005,15.28,DYNASIM,Total Assets
100,72,1996-2005,15.069,DYNASIM,Total Assets
100,73,1996-2005,14.809,DYNASIM,Total Assets
100,74,1996-2005,14.599,DYNASIM,Total Assets
100,75,1996-2005,14.463,DYNASIM,Total Assets
100,76,1996-2005,14.227,DYNASIM,Total Assets
100,77,1996-2005,14.087,DYNASIM,Total Assets
100,78,1996-2005,13.857,DYNASIM,Total Assets
100,79,1996-2005,13.525,DYNASIM,Total Assets
100,80,1996-2005,13.395,DYNASIM,Total Assets
100,81,1996-2005,13.303,DYNASIM,Total Assets
100,82,1996-2005,13.089,DYNASIM,Total Assets
100,83,1996-2005,13.157,DYNASIM,Total Assets
100,84,1996-2005,12.924,DYNASIM,Total Assets
100,85,1996-2005,12.686,DYNASIM,Total Assets
100,86,1996-2005,12.159,DYNASIM,Total Assets
100,87,1996-2005,11.772,DYNASIM,Total Assets
100,88,1996-2005,11.491,DYNASIM,Total Assets
100,89,1996-2005,11.662,DYNASIM,Total Assets
100,90,1996-2005,11.42,DYNASIM,Total Assets
100,91,1996-2005,10.869,DYNASIM,Total Assets
100,92,1996-2005,NA,DYNASIM,Total Assets
5,30,2006-2015,-0.151,DYNASIM,Total Assets
5,31,2006-2015,-0.147,DYNASIM,Total Assets
5,32,2006-2015,-0.143,DYNASIM,Total Assets
5,33,2006-2015,-0.137,DYNASIM,Total Assets
5,34,2006-2015,-0.135,DYNASIM,Total Assets
5,35,2006-2015,-0.135,DYNASIM,Total Assets
5,36,2006-2015,-0.13,DYNASIM,Total Assets
5,37,2006-2015,-0.125,DYNASIM,Total Assets
5,38,2006-2015,-0.121,DYNASIM,Total Assets
5,39,2006-2015,-0.114,DYNASIM,Total Assets
5,40,2006-2015,-0.115,DYNASIM,Total Assets
5,41,2006-2015,-0.11,DYNASIM,Total Assets
5,42,2006-2015,-0.1,DYNASIM,Total Assets
5,43,2006-2015,-0.099,DYNASIM,Total Assets
5,44,2006-2015,-0.092,DYNASIM,Total Assets
5,45,2006-2015,-0.086,DYNASIM,Total Assets
5,46,2006-2015,-0.09,DYNASIM,Total Assets
5,47,2006-2015,-0.083,DYNASIM,Total Assets
5,48,2006-2015,-0.081,DYNASIM,Total Assets
5,49,2006-2015,-0.076,DYNASIM,Total Assets
5,50,2006-2015,-0.073,DYNASIM,Total Assets
5,51,2006-2015,-0.02,DYNASIM,Total Assets
5,52,2006-2015,-0.02,DYNASIM,Total Assets
5,53,2006-2015,-0.02,DYNASIM,Total Assets
5,54,2006-2015,-0.02,DYNASIM,Total Assets
5,55,2006-2015,-0.02,DYNASIM,Total Assets
5,56,2006-2015,-0.02,DYNASIM,Total Assets
5,57,2006-2015,-0.02,DYNASIM,Total Assets
5,58,2006-2015,-0.02,DYNASIM,Total Assets
5,59,2006-2015,-0.02,DYNASIM,Total Assets
5,60,2006-2015,-0.014,DYNASIM,Total Assets
5,61,2006-2015,-0.013,DYNASIM,Total Assets
5,62,2006-2015,-0.013,DYNASIM,Total Assets
5,63,2006-2015,-0.012,DYNASIM,Total Assets
5,64,2006-2015,-0.014,DYNASIM,Total Assets
5,65,2006-2015,-0.015,DYNASIM,Total Assets
5,66,2006-2015,-0.015,DYNASIM,Total Assets
5,67,2006-2015,-0.015,DYNASIM,Total Assets
5,68,2006-2015,-0.015,DYNASIM,Total Assets
5,69,2006-2015,-0.015,DYNASIM,Total Assets
5,70,2006-2015,-0.015,DYNASIM,Total Assets
5,71,2006-2015,-0.015,DYNASIM,Total Assets
5,72,2006-2015,-0.013,DYNASIM,Total Assets
5,73,2006-2015,-0.014,DYNASIM,Total Assets
5,74,2006-2015,-0.013,DYNASIM,Total Assets
5,75,2006-2015,-0.012,DYNASIM,Total Assets
5,76,2006-2015,-0.01,DYNASIM,Total Assets
5,77,2006-2015,-0.009,DYNASIM,Total Assets
5,78,2006-2015,-0.011,DYNASIM,Total Assets
5,79,2006-2015,0,DYNASIM,Total Assets
5,80,2006-2015,0.001,DYNASIM,Total Assets
5,81,2006-2015,0.001,DYNASIM,Total Assets
5,82,2006-2015,NA,DYNASIM,Total Assets
5,83,2006-2015,NA,DYNASIM,Total Assets
5,84,2006-2015,NA,DYNASIM,Total Assets
5,85,2006-2015,NA,DYNASIM,Total Assets
5,86,2006-2015,NA,DYNASIM,Total Assets
5,87,2006-2015,NA,DYNASIM,Total Assets
5,88,2006-2015,NA,DYNASIM,Total Assets
5,89,2006-2015,NA,DYNASIM,Total Assets
5,90,2006-2015,NA,DYNASIM,Total Assets
5,91,2006-2015,NA,DYNASIM,Total Assets
5,92,2006-2015,NA,DYNASIM,Total Assets
10,30,2006-2015,-0.111,DYNASIM,Total Assets
10,31,2006-2015,-0.1,DYNASIM,Total Assets
10,32,2006-2015,-0.092,DYNASIM,Total Assets
10,33,2006-2015,-0.088,DYNASIM,Total Assets
10,34,2006-2015,-0.079,DYNASIM,Total Assets
10,35,2006-2015,-0.076,DYNASIM,Total Assets
10,36,2006-2015,-0.065,DYNASIM,Total Assets
10,37,2006-2015,-0.062,DYNASIM,Total Assets
10,38,2006-2015,-0.055,DYNASIM,Total Assets
10,39,2006-2015,-0.038,DYNASIM,Total Assets
10,40,2006-2015,-0.03,DYNASIM,Total Assets
10,41,2006-2015,-0.021,DYNASIM,Total Assets
10,42,2006-2015,-0.006,DYNASIM,Total Assets
10,43,2006-2015,0.006,DYNASIM,Total Assets
10,44,2006-2015,0.016,DYNASIM,Total Assets
10,45,2006-2015,0.02,DYNASIM,Total Assets
10,46,2006-2015,0.021,DYNASIM,Total Assets
10,47,2006-2015,0.035,DYNASIM,Total Assets
10,48,2006-2015,0.052,DYNASIM,Total Assets
10,49,2006-2015,0.042,DYNASIM,Total Assets
10,50,2006-2015,0.055,DYNASIM,Total Assets
10,51,2006-2015,0.082,DYNASIM,Total Assets
10,52,2006-2015,0.094,DYNASIM,Total Assets
10,53,2006-2015,0.106,DYNASIM,Total Assets
10,54,2006-2015,0.119,DYNASIM,Total Assets
10,55,2006-2015,0.143,DYNASIM,Total Assets
10,56,2006-2015,0.162,DYNASIM,Total Assets
10,57,2006-2015,0.174,DYNASIM,Total Assets
10,58,2006-2015,0.188,DYNASIM,Total Assets
10,59,2006-2015,0.201,DYNASIM,Total Assets
10,60,2006-2015,0.219,DYNASIM,Total Assets
10,61,2006-2015,0.219,DYNASIM,Total Assets
10,62,2006-2015,0.222,DYNASIM,Total Assets
10,63,2006-2015,0.225,DYNASIM,Total Assets
10,64,2006-2015,0.222,DYNASIM,Total Assets
10,65,2006-2015,0.222,DYNASIM,Total Assets
10,66,2006-2015,0.224,DYNASIM,Total Assets
10,67,2006-2015,0.22,DYNASIM,Total Assets
10,68,2006-2015,0.217,DYNASIM,Total Assets
10,69,2006-2015,0.215,DYNASIM,Total Assets
10,70,2006-2015,0.217,DYNASIM,Total Assets
10,71,2006-2015,0.219,DYNASIM,Total Assets
10,72,2006-2015,0.218,DYNASIM,Total Assets
10,73,2006-2015,0.21,DYNASIM,Total Assets
10,74,2006-2015,0.213,DYNASIM,Total Assets
10,75,2006-2015,0.215,DYNASIM,Total Assets
10,76,2006-2015,0.226,DYNASIM,Total Assets
10,77,2006-2015,0.221,DYNASIM,Total Assets
10,78,2006-2015,0.204,DYNASIM,Total Assets
10,79,2006-2015,0.211,DYNASIM,Total Assets
10,80,2006-2015,0.209,DYNASIM,Total Assets
10,81,2006-2015,0.219,DYNASIM,Total Assets
10,82,2006-2015,NA,DYNASIM,Total Assets
10,83,2006-2015,NA,DYNASIM,Total Assets
10,84,2006-2015,NA,DYNASIM,Total Assets
10,85,2006-2015,NA,DYNASIM,Total Assets
10,86,2006-2015,NA,DYNASIM,Total Assets
10,87,2006-2015,NA,DYNASIM,Total Assets
10,88,2006-2015,NA,DYNASIM,Total Assets
10,89,2006-2015,NA,DYNASIM,Total Assets
10,90,2006-2015,NA,DYNASIM,Total Assets
10,91,2006-2015,NA,DYNASIM,Total Assets
10,92,2006-2015,NA,DYNASIM,Total Assets
20,30,2006-2015,-0.013,DYNASIM,Total Assets
20,31,2006-2015,0.023,DYNASIM,Total Assets
20,32,2006-2015,0.027,DYNASIM,Total Assets
20,33,2006-2015,0.043,DYNASIM,Total Assets
20,34,2006-2015,0.062,DYNASIM,Total Assets
20,35,2006-2015,0.079,DYNASIM,Total Assets
20,36,2006-2015,0.097,DYNASIM,Total Assets
20,37,2006-2015,0.108,DYNASIM,Total Assets
20,38,2006-2015,0.135,DYNASIM,Total Assets
20,39,2006-2015,0.155,DYNASIM,Total Assets
20,40,2006-2015,0.193,DYNASIM,Total Assets
20,41,2006-2015,0.208,DYNASIM,Total Assets
20,42,2006-2015,0.243,DYNASIM,Total Assets
20,43,2006-2015,0.278,DYNASIM,Total Assets
20,44,2006-2015,0.302,DYNASIM,Total Assets
20,45,2006-2015,0.339,DYNASIM,Total Assets
20,46,2006-2015,0.338,DYNASIM,Total Assets
20,47,2006-2015,0.384,DYNASIM,Total Assets
20,48,2006-2015,0.404,DYNASIM,Total Assets
20,49,2006-2015,0.421,DYNASIM,Total Assets
20,50,2006-2015,0.439,DYNASIM,Total Assets
20,51,2006-2015,0.511,DYNASIM,Total Assets
20,52,2006-2015,0.569,DYNASIM,Total Assets
20,53,2006-2015,0.617,DYNASIM,Total Assets
20,54,2006-2015,0.678,DYNASIM,Total Assets
20,55,2006-2015,0.736,DYNASIM,Total Assets
20,56,2006-2015,0.807,DYNASIM,Total Assets
20,57,2006-2015,0.844,DYNASIM,Total Assets
20,58,2006-2015,0.877,DYNASIM,Total Assets
20,59,2006-2015,0.934,DYNASIM,Total Assets
20,60,2006-2015,0.99,DYNASIM,Total Assets
20,61,2006-2015,1.007,DYNASIM,Total Assets
20,62,2006-2015,1.023,DYNASIM,Total Assets
20,63,2006-2015,1.043,DYNASIM,Total Assets
20,64,2006-2015,1.043,DYNASIM,Total Assets
20,65,2006-2015,1.055,DYNASIM,Total Assets
20,66,2006-2015,1.06,DYNASIM,Total Assets
20,67,2006-2015,1.058,DYNASIM,Total Assets
20,68,2006-2015,1.057,DYNASIM,Total Assets
20,69,2006-2015,1.064,DYNASIM,Total Assets
20,70,2006-2015,1.062,DYNASIM,Total Assets
20,71,2006-2015,1.056,DYNASIM,Total Assets
20,72,2006-2015,1.056,DYNASIM,Total Assets
20,73,2006-2015,1.045,DYNASIM,Total Assets
20,74,2006-2015,1.055,DYNASIM,Total Assets
20,75,2006-2015,1.071,DYNASIM,Total Assets
20,76,2006-2015,1.067,DYNASIM,Total Assets
20,77,2006-2015,1.063,DYNASIM,Total Assets
20,78,2006-2015,1.035,DYNASIM,Total Assets
20,79,2006-2015,1.007,DYNASIM,Total Assets
20,80,2006-2015,0.989,DYNASIM,Total Assets
20,81,2006-2015,0.999,DYNASIM,Total Assets
20,82,2006-2015,NA,DYNASIM,Total Assets
20,83,2006-2015,NA,DYNASIM,Total Assets
20,84,2006-2015,NA,DYNASIM,Total Assets
20,85,2006-2015,NA,DYNASIM,Total Assets
20,86,2006-2015,NA,DYNASIM,Total Assets
20,87,2006-2015,NA,DYNASIM,Total Assets
20,88,2006-2015,NA,DYNASIM,Total Assets
20,89,2006-2015,NA,DYNASIM,Total Assets
20,90,2006-2015,NA,DYNASIM,Total Assets
20,91,2006-2015,NA,DYNASIM,Total Assets
20,92,2006-2015,NA,DYNASIM,Total Assets
30,30,2006-2015,0.121,DYNASIM,Total Assets
30,31,2006-2015,0.18,DYNASIM,Total Assets
30,32,2006-2015,0.203,DYNASIM,Total Assets
30,33,2006-2015,0.235,DYNASIM,Total Assets
30,34,2006-2015,0.253,DYNASIM,Total Assets
30,35,2006-2015,0.307,DYNASIM,Total Assets
30,36,2006-2015,0.334,DYNASIM,Total Assets
30,37,2006-2015,0.371,DYNASIM,Total Assets
30,38,2006-2015,0.423,DYNASIM,Total Assets
30,39,2006-2015,0.472,DYNASIM,Total Assets
30,40,2006-2015,0.527,DYNASIM,Total Assets
30,41,2006-2015,0.58,DYNASIM,Total Assets
30,42,2006-2015,0.621,DYNASIM,Total Assets
30,43,2006-2015,0.703,DYNASIM,Total Assets
30,44,2006-2015,0.75,DYNASIM,Total Assets
30,45,2006-2015,0.817,DYNASIM,Total Assets
30,46,2006-2015,0.883,DYNASIM,Total Assets
30,47,2006-2015,0.936,DYNASIM,Total Assets
30,48,2006-2015,1.03,DYNASIM,Total Assets
30,49,2006-2015,1.068,DYNASIM,Total Assets
30,50,2006-2015,1.14,DYNASIM,Total Assets
30,51,2006-2015,1.247,DYNASIM,Total Assets
30,52,2006-2015,1.345,DYNASIM,Total Assets
30,53,2006-2015,1.449,DYNASIM,Total Assets
30,54,2006-2015,1.538,DYNASIM,Total Assets
30,55,2006-2015,1.644,DYNASIM,Total Assets
30,56,2006-2015,1.733,DYNASIM,Total Assets
30,57,2006-2015,1.807,DYNASIM,Total Assets
30,58,2006-2015,1.867,DYNASIM,Total Assets
30,59,2006-2015,1.957,DYNASIM,Total Assets
30,60,2006-2015,2.019,DYNASIM,Total Assets
30,61,2006-2015,2.05,DYNASIM,Total Assets
30,62,2006-2015,2.068,DYNASIM,Total Assets
30,63,2006-2015,2.099,DYNASIM,Total Assets
30,64,2006-2015,2.108,DYNASIM,Total Assets
30,65,2006-2015,2.115,DYNASIM,Total Assets
30,66,2006-2015,2.13,DYNASIM,Total Assets
30,67,2006-2015,2.131,DYNASIM,Total Assets
30,68,2006-2015,2.143,DYNASIM,Total Assets
30,69,2006-2015,2.155,DYNASIM,Total Assets
30,70,2006-2015,2.135,DYNASIM,Total Assets
30,71,2006-2015,2.109,DYNASIM,Total Assets
30,72,2006-2015,2.096,DYNASIM,Total Assets
30,73,2006-2015,2.09,DYNASIM,Total Assets
30,74,2006-2015,2.054,DYNASIM,Total Assets
30,75,2006-2015,2.044,DYNASIM,Total Assets
30,76,2006-2015,2.044,DYNASIM,Total Assets
30,77,2006-2015,2.043,DYNASIM,Total Assets
30,78,2006-2015,2.021,DYNASIM,Total Assets
30,79,2006-2015,2.029,DYNASIM,Total Assets
30,80,2006-2015,2.016,DYNASIM,Total Assets
30,81,2006-2015,2.105,DYNASIM,Total Assets
30,82,2006-2015,NA,DYNASIM,Total Assets
30,83,2006-2015,NA,DYNASIM,Total Assets
30,84,2006-2015,NA,DYNASIM,Total Assets
30,85,2006-2015,NA,DYNASIM,Total Assets
30,86,2006-2015,NA,DYNASIM,Total Assets
30,87,2006-2015,NA,DYNASIM,Total Assets
30,88,2006-2015,NA,DYNASIM,Total Assets
30,89,2006-2015,NA,DYNASIM,Total Assets
30,90,2006-2015,NA,DYNASIM,Total Assets
30,91,2006-2015,NA,DYNASIM,Total Assets
30,92,2006-2015,NA,DYNASIM,Total Assets
40,30,2006-2015,0.313,DYNASIM,Total Assets
40,31,2006-2015,0.402,DYNASIM,Total Assets
40,32,2006-2015,0.459,DYNASIM,Total Assets
40,33,2006-2015,0.529,DYNASIM,Total Assets
40,34,2006-2015,0.566,DYNASIM,Total Assets
40,35,2006-2015,0.622,DYNASIM,Total Assets
40,36,2006-2015,0.711,DYNASIM,Total Assets
40,37,2006-2015,0.764,DYNASIM,Total Assets
40,38,2006-2015,0.85,DYNASIM,Total Assets
40,39,2006-2015,0.973,DYNASIM,Total Assets
40,40,2006-2015,1.076,DYNASIM,Total Assets
40,41,2006-2015,1.156,DYNASIM,Total Assets
40,42,2006-2015,1.225,DYNASIM,Total Assets
40,43,2006-2015,1.353,DYNASIM,Total Assets
40,44,2006-2015,1.459,DYNASIM,Total Assets
40,45,2006-2015,1.51,DYNASIM,Total Assets
40,46,2006-2015,1.665,DYNASIM,Total Assets
40,47,2006-2015,1.708,DYNASIM,Total Assets
40,48,2006-2015,1.872,DYNASIM,Total Assets
40,49,2006-2015,1.96,DYNASIM,Total Assets
40,50,2006-2015,2.04,DYNASIM,Total Assets
40,51,2006-2015,2.197,DYNASIM,Total Assets
40,52,2006-2015,2.315,DYNASIM,Total Assets
40,53,2006-2015,2.468,DYNASIM,Total Assets
40,54,2006-2015,2.598,DYNASIM,Total Assets
40,55,2006-2015,2.737,DYNASIM,Total Assets
40,56,2006-2015,2.896,DYNASIM,Total Assets
40,57,2006-2015,2.999,DYNASIM,Total Assets
40,58,2006-2015,3.126,DYNASIM,Total Assets
40,59,2006-2015,3.231,DYNASIM,Total Assets
40,60,2006-2015,3.315,DYNASIM,Total Assets
40,61,2006-2015,3.382,DYNASIM,Total Assets
40,62,2006-2015,3.419,DYNASIM,Total Assets
40,63,2006-2015,3.461,DYNASIM,Total Assets
40,64,2006-2015,3.493,DYNASIM,Total Assets
40,65,2006-2015,3.51,DYNASIM,Total Assets
40,66,2006-2015,3.522,DYNASIM,Total Assets
40,67,2006-2015,3.538,DYNASIM,Total Assets
40,68,2006-2015,3.548,DYNASIM,Total Assets
40,69,2006-2015,3.552,DYNASIM,Total Assets
40,70,2006-2015,3.521,DYNASIM,Total Assets
40,71,2006-2015,3.483,DYNASIM,Total Assets
40,72,2006-2015,3.438,DYNASIM,Total Assets
40,73,2006-2015,3.4,DYNASIM,Total Assets
40,74,2006-2015,3.358,DYNASIM,Total Assets
40,75,2006-2015,3.313,DYNASIM,Total Assets
40,76,2006-2015,3.28,DYNASIM,Total Assets
40,77,2006-2015,3.28,DYNASIM,Total Assets
40,78,2006-2015,3.26,DYNASIM,Total Assets
40,79,2006-2015,3.278,DYNASIM,Total Assets
40,80,2006-2015,3.227,DYNASIM,Total Assets
40,81,2006-2015,3.195,DYNASIM,Total Assets
40,82,2006-2015,NA,DYNASIM,Total Assets
40,83,2006-2015,NA,DYNASIM,Total Assets
40,84,2006-2015,NA,DYNASIM,Total Assets
40,85,2006-2015,NA,DYNASIM,Total Assets
40,86,2006-2015,NA,DYNASIM,Total Assets
40,87,2006-2015,NA,DYNASIM,Total Assets
40,88,2006-2015,NA,DYNASIM,Total Assets
40,89,2006-2015,NA,DYNASIM,Total Assets
40,90,2006-2015,NA,DYNASIM,Total Assets
40,91,2006-2015,NA,DYNASIM,Total Assets
40,92,2006-2015,NA,DYNASIM,Total Assets
50,30,2006-2015,0.589,DYNASIM,Total Assets
50,31,2006-2015,0.731,DYNASIM,Total Assets
50,32,2006-2015,0.824,DYNASIM,Total Assets
50,33,2006-2015,0.961,DYNASIM,Total Assets
50,34,2006-2015,1.018,DYNASIM,Total Assets
50,35,2006-2015,1.107,DYNASIM,Total Assets
50,36,2006-2015,1.273,DYNASIM,Total Assets
50,37,2006-2015,1.349,DYNASIM,Total Assets
50,38,2006-2015,1.496,DYNASIM,Total Assets
50,39,2006-2015,1.625,DYNASIM,Total Assets
50,40,2006-2015,1.755,DYNASIM,Total Assets
50,41,2006-2015,1.921,DYNASIM,Total Assets
50,42,2006-2015,2.017,DYNASIM,Total Assets
50,43,2006-2015,2.245,DYNASIM,Total Assets
50,44,2006-2015,2.361,DYNASIM,Total Assets
50,45,2006-2015,2.454,DYNASIM,Total Assets
50,46,2006-2015,2.617,DYNASIM,Total Assets
50,47,2006-2015,2.846,DYNASIM,Total Assets
50,48,2006-2015,2.962,DYNASIM,Total Assets
50,49,2006-2015,3.066,DYNASIM,Total Assets
50,50,2006-2015,3.236,DYNASIM,Total Assets
50,51,2006-2015,3.465,DYNASIM,Total Assets
50,52,2006-2015,3.64,DYNASIM,Total Assets
50,53,2006-2015,3.811,DYNASIM,Total Assets
50,54,2006-2015,3.971,DYNASIM,Total Assets
50,55,2006-2015,4.154,DYNASIM,Total Assets
50,56,2006-2015,4.346,DYNASIM,Total Assets
50,57,2006-2015,4.505,DYNASIM,Total Assets
50,58,2006-2015,4.678,DYNASIM,Total Assets
50,59,2006-2015,4.842,DYNASIM,Total Assets
50,60,2006-2015,4.956,DYNASIM,Total Assets
50,61,2006-2015,5.048,DYNASIM,Total Assets
50,62,2006-2015,5.114,DYNASIM,Total Assets
50,63,2006-2015,5.188,DYNASIM,Total Assets
50,64,2006-2015,5.225,DYNASIM,Total Assets
50,65,2006-2015,5.237,DYNASIM,Total Assets
50,66,2006-2015,5.251,DYNASIM,Total Assets
50,67,2006-2015,5.251,DYNASIM,Total Assets
50,68,2006-2015,5.272,DYNASIM,Total Assets
50,69,2006-2015,5.311,DYNASIM,Total Assets
50,70,2006-2015,5.246,DYNASIM,Total Assets
50,71,2006-2015,5.183,DYNASIM,Total Assets
50,72,2006-2015,5.133,DYNASIM,Total Assets
50,73,2006-2015,5.057,DYNASIM,Total Assets
50,74,2006-2015,4.963,DYNASIM,Total Assets
50,75,2006-2015,4.913,DYNASIM,Total Assets
50,76,2006-2015,4.851,DYNASIM,Total Assets
50,77,2006-2015,4.849,DYNASIM,Total Assets
50,78,2006-2015,4.754,DYNASIM,Total Assets
50,79,2006-2015,4.841,DYNASIM,Total Assets
50,80,2006-2015,4.799,DYNASIM,Total Assets
50,81,2006-2015,4.728,DYNASIM,Total Assets
50,82,2006-2015,NA,DYNASIM,Total Assets
50,83,2006-2015,NA,DYNASIM,Total Assets
50,84,2006-2015,NA,DYNASIM,Total Assets
50,85,2006-2015,NA,DYNASIM,Total Assets
50,86,2006-2015,NA,DYNASIM,Total Assets
50,87,2006-2015,NA,DYNASIM,Total Assets
50,88,2006-2015,NA,DYNASIM,Total Assets
50,89,2006-2015,NA,DYNASIM,Total Assets
50,90,2006-2015,NA,DYNASIM,Total Assets
50,91,2006-2015,NA,DYNASIM,Total Assets
50,92,2006-2015,NA,DYNASIM,Total Assets
60,30,2006-2015,1.017,DYNASIM,Total Assets
60,31,2006-2015,1.219,DYNASIM,Total Assets
60,32,2006-2015,1.373,DYNASIM,Total Assets
60,33,2006-2015,1.553,DYNASIM,Total Assets
60,34,2006-2015,1.647,DYNASIM,Total Assets
60,35,2006-2015,1.793,DYNASIM,Total Assets
60,36,2006-2015,1.989,DYNASIM,Total Assets
60,37,2006-2015,2.097,DYNASIM,Total Assets
60,38,2006-2015,2.293,DYNASIM,Total Assets
60,39,2006-2015,2.506,DYNASIM,Total Assets
60,40,2006-2015,2.723,DYNASIM,Total Assets
60,41,2006-2015,2.97,DYNASIM,Total Assets
60,42,2006-2015,3.067,DYNASIM,Total Assets
60,43,2006-2015,3.338,DYNASIM,Total Assets
60,44,2006-2015,3.574,DYNASIM,Total Assets
60,45,2006-2015,3.617,DYNASIM,Total Assets
60,46,2006-2015,3.92,DYNASIM,Total Assets
60,47,2006-2015,4.214,DYNASIM,Total Assets
60,48,2006-2015,4.388,DYNASIM,Total Assets
60,49,2006-2015,4.604,DYNASIM,Total Assets
60,50,2006-2015,4.858,DYNASIM,Total Assets
60,51,2006-2015,5.135,DYNASIM,Total Assets
60,52,2006-2015,5.399,DYNASIM,Total Assets
60,53,2006-2015,5.665,DYNASIM,Total Assets
60,54,2006-2015,5.887,DYNASIM,Total Assets
60,55,2006-2015,6.213,DYNASIM,Total Assets
60,56,2006-2015,6.487,DYNASIM,Total Assets
60,57,2006-2015,6.673,DYNASIM,Total Assets
60,58,2006-2015,6.935,DYNASIM,Total Assets
60,59,2006-2015,7.187,DYNASIM,Total Assets
60,60,2006-2015,7.372,DYNASIM,Total Assets
60,61,2006-2015,7.529,DYNASIM,Total Assets
60,62,2006-2015,7.678,DYNASIM,Total Assets
60,63,2006-2015,7.762,DYNASIM,Total Assets
60,64,2006-2015,7.816,DYNASIM,Total Assets
60,65,2006-2015,7.85,DYNASIM,Total Assets
60,66,2006-2015,7.86,DYNASIM,Total Assets
60,67,2006-2015,7.824,DYNASIM,Total Assets
60,68,2006-2015,7.811,DYNASIM,Total Assets
60,69,2006-2015,7.838,DYNASIM,Total Assets
60,70,2006-2015,7.732,DYNASIM,Total Assets
60,71,2006-2015,7.631,DYNASIM,Total Assets
60,72,2006-2015,7.538,DYNASIM,Total Assets
60,73,2006-2015,7.453,DYNASIM,Total Assets
60,74,2006-2015,7.356,DYNASIM,Total Assets
60,75,2006-2015,7.236,DYNASIM,Total Assets
60,76,2006-2015,7.146,DYNASIM,Total Assets
60,77,2006-2015,7.04,DYNASIM,Total Assets
60,78,2006-2015,6.908,DYNASIM,Total Assets
60,79,2006-2015,6.891,DYNASIM,Total Assets
60,80,2006-2015,6.889,DYNASIM,Total Assets
60,81,2006-2015,6.73,DYNASIM,Total Assets
60,82,2006-2015,NA,DYNASIM,Total Assets
60,83,2006-2015,NA,DYNASIM,Total Assets
60,84,2006-2015,NA,DYNASIM,Total Assets
60,85,2006-2015,NA,DYNASIM,Total Assets
60,86,2006-2015,NA,DYNASIM,Total Assets
60,87,2006-2015,NA,DYNASIM,Total Assets
60,88,2006-2015,NA,DYNASIM,Total Assets
60,89,2006-2015,NA,DYNASIM,Total Assets
60,90,2006-2015,NA,DYNASIM,Total Assets
60,91,2006-2015,NA,DYNASIM,Total Assets
60,92,2006-2015,NA,DYNASIM,Total Assets
70,30,2006-2015,1.625,DYNASIM,Total Assets
70,31,2006-2015,1.884,DYNASIM,Total Assets
70,32,2006-2015,2.077,DYNASIM,Total Assets
70,33,2006-2015,2.395,DYNASIM,Total Assets
70,34,2006-2015,2.59,DYNASIM,Total Assets
70,35,2006-2015,2.791,DYNASIM,Total Assets
70,36,2006-2015,3.007,DYNASIM,Total Assets
70,37,2006-2015,3.2,DYNASIM,Total Assets
70,38,2006-2015,3.491,DYNASIM,Total Assets
